ID,底本/出典,データベースID,史料名,記述内容,記述場所,場所（町、寺名、場所データ）,年月日（作成）,年月日（作成）2,年月日（被害）,年月日（被害）3,伝聞/体験,被害種別,緯度経度,座標/レベル,座標に関する備考,備考
591,『増訂大日本地震史料』（第二巻、35～74頁）,S00001509,元禄変異記,甲府中納言綱豊公桜田御殿?出火、黒けむり天を覆ひ、猛火炎を散らし、折ふし風烈しく、五町十町飛こへもへ移りける故……,－,桜田御殿（甲府藩上屋敷）,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.673889,139.756195",3,便宜的に日比谷公園に置く。,
592,『増訂大日本地震史料』（第二巻、35～74頁）,S00001706 ,続談海,丑刻関東大地震、江府御城大破損、少々之地震は数日有之,－,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.684627,139.752032",3,便宜的に皇居に置く。,
593,『増訂大日本地震史料』（第二巻、35～74頁）,S00001707,続談海,丑刻関東大地震、江府御城大破損、少々之地震は数日有之,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞,余震,"35.684627,139.752032",2,便宜的に皇居に置く。,
594,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,公儀御城廻り之塀打倒し、,会津藩屋敷ヵ,江戸城,－,－,1703/12/31,元禄16/11/23,体験ヵ,建物被害,"35.684627,139.752032",3,便宜的に皇居に置く。,
595,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,其外所々之御屋敷大破、町中ハ数多倒家有之、,会津藩屋敷ヵ,江戸城下,－,－,1703/12/31,元禄16/11/23,体験ヵ,建物被害,"35.684627,139.752032",2,便宜的に皇居に置く。,
596,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,上御屋敷之儀、四十三間之御長屋弐尺余内之方ヘ倒掛り、腰板之義、東ハ北之境、南ハ辻番之後、西ハ土塀際迄破損、,会津藩屋敷ヵ,会津藩上屋敷（大手角）,－,－,1703/12/31,元禄16/11/23,体験ヵ,建物被害,"35.686063,139.760323",3,便宜的に大手門に置く。『江戸幕藩大名家事典』上、64頁。,
597,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,三田御屋敷〔下屋敷〕者、北通り塀下石垣三十五間程はらみ、内十五間ハ崩れ、西通之塀八十五間内之方ヘ曲り、揚場御門之石垣はらみ、崩候処も有之、東通も石垣崩れ、或ハはらみ、塩?御蔵腰瓦惣壁并屋上之瓦迄落、御米蔵・割場蔵も同様ニ而曲り、内御長屋并塀等惣壁棟瓦落、大ニ破損致し、,会津藩屋敷ヵ,会津藩三田屋敷,－,－,1703/12/31,元禄16/11/23,体験ヵ,建物被害,"35.649891,139.741211",3,港区三田2丁目,
598,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,芝御屋敷〔中屋敷・芝新銭座邸〕も内外御長屋、其外所々品々之御蔵并塀御門等、惣壁棟瓦腰瓦等落、或ハ曲り、戸之明立難成所々有之、或は禿、或ハ石垣はらみ崩れ、石端敷石めりこミ砕、御座向長局等大破、山穴御蔵地形石ニ而畳候処不残ゆり上、石之さすはたかり、水道之升形不残ゆり上、水不足ニ相成、掘抜之井戸茂水減、尤濁り、惣而御屋敷内十之物八つハ破損、,会津藩屋敷ヵ,会津藩芝屋敷,－,－,1703/12/31,元禄16/11/23,体験ヵ,建物被害,"35.667927,139.758179",3,港区新橋1丁目,
599,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,兎角不絶地震ニ候故、御座ニも難被成御座、,会津藩屋敷ヵ,江戸,－,－,―,―,体験ヵ,余震,"35.043221,139.840103",2,便宜的に皇居に置く。,
600,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,然とも兎角震不止候故、御庭へ御小屋被為掛暫被成御座候,会津藩屋敷ヵ,江戸,－,－,―,―,体験ヵ,余震,"35.043221,139.840103",2,便宜的に皇居に置く。,
601,『増訂大日本地震史料』（第二巻、35～74頁）,不明,会津家世実紀,此後茂不断震候故、御庭之御小屋へ御立退度々在之候,会津藩屋敷ヵ,江戸,－,－,―,―,体験ヵ,余震,"35.043221,139.840103",2,便宜的に皇居に置く。,
602,『増訂大日本地震史料』（第二巻、35～74頁）,S00001155,細川家記続編,江戸出火、鶴姫様御主殿御焼失,－,紀伊殿御守殿,－,－,1703/12/31,元禄16/11/23,伝聞,火災被害,"35.679806,139.737527",3,現、東京ガーデンテラス紀尾井町。,
603,『増訂大日本地震史料』（第二巻、35～74頁）,S00001155,細川家記続編,江戸大地震、御城内外石垣以下大ニ破損、,－,江戸城,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.043221,139.840103",3,便宜的に皇居に置く。,
604,『増訂大日本地震史料』（第二巻、35～74頁）,S00001155,細川家記続編,御大名衆様之御邸・御長屋等迄も倒、町家等も倒レ家有之、死人・怪我人多し、,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,建物被害,"35.043221,139.840103",2,便宜的に皇居に置く。,
605,『増訂大日本地震史料』（第二巻、35～74頁）,S00001155,細川家記続編,御大名衆様之御邸・御長屋等迄も倒、町家等も倒レ家有之、死人・怪我人多し、,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞,人的被害,"35.043221,139.840103",2,便宜的に皇居に置く。,
606,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,江戸大地震、此已後毎日度々震ス、,－,江戸,－,－,―,―,体験ヵ,余震,"35.043221,139.840103",2,便宜的に皇居に置く。,
607,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小石川小河町御城辺尤甚シ、王侯ノ第宅・旗本ノ屋敷多ククヅル、死候者数百人、三浦壱州ノ屋敷ニテモ十三人、御老中方ノ屋敷モ多シ,－,小石川小河町,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,"35.708878,139.751823",3,便宜的に文京区小石川一丁目（春日駅付近。）に置く。,
608,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小石川小河町御城辺尤甚シ、王侯ノ第宅・旗本ノ屋敷多ククヅル、死候者数百人、三浦壱州ノ屋敷ニテモ十三人、御老中方ノ屋敷モ多シ,－,小石川小河町,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.708878,139.751823",3,便宜的に文京区小石川一丁目（春日駅付近。）に置く。,
609,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,筑地裂水出ツ、江戸中ノ土蔵シメリクヅル,－,江戸城下,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,その他被害（土蔵内）,"35.043221,139.840103",2,便宜的に皇居に置く。,
610,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,水戸侯御殿・御長屋破損多シ、御守殿ノ蔵タヲレ、奥方番関平兵衛死ス、其外ケガノ人多シ、,－,江戸水戸屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,"35.705419,139.749613",3,小石川後楽園,
611,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,水戸侯御殿・御長屋破損多シ、御守殿ノ蔵タヲレ、奥方番関平兵衛死ス、其外ケガノ人多シ、,－,江戸水戸屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.705419,139.749613",3,小石川後楽園,
612,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小田原ノ城地震ニテクヅレ、火事アリ,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,火災被害,"35.251334,139.154094",2,便宜的に小田原城跡に置く。,
613,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,鎌倉ニテモ玉宝院様御家来伊保野孫七ウタル（「方丈様ニテ伊王孫ハウタレ死、相州ニテ」と同一ヵ）,－,鎌倉,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.319240,139.546945",2,便宜的に鎌倉（市役所）に置く。,
614,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,箱根ノエノキサカツブレ、道中ノ飛脚コトワリニテ脇道ヲマワル,－,箱根,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,地変,"35.232386,139.106946",2,便宜的に箱根町役場に置く。,
615,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小田原ハ海ノ方ヨリドロ／＼トシメ、ソノマヽ城モ町モクヅレ申候、ミナ／＼海ハタヘ逃レ候ヘハ、ツナミウツ、扠火事アリ山モクツル,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
616,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小田原ハ海ノ方ヨリドロ／＼トシメ、ソノマヽ城モ町モクヅレ申候、ミナ／＼海ハタヘ逃レ候ヘハ、ツナミウツ、扠火事アリ山モクツル,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,津波被害,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
617,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,小田原ハ海ノ方ヨリドロ／＼トシメ、ソノマヽ城モ町モクヅレ申候、ミナ／＼海ハタヘ逃レ候ヘハ、ツナミウツ、扠火事アリ山モクツル,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,火災被害,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
618,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○下総国海へハスキトツナミニテ人死ス、唯六人トヤラノコリタル村モアリ,－,下総国,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,津波被害,"35.721857,139.931067",1,便宜的に市川市役所に置く。,
619,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○下総国海へハスキトツナミニテ人死ス、唯六人トヤラノコリタル村モアリ,－,下総国,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.721857,139.931067",1,便宜的に市川市役所に置く。,
620,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○品川ヘモナミウチ、舟ナドソンス,－,品川,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,その他被害（船）,"35.608996,139.730223",2,便宜的に品川区役所に置く。,
621,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○甲州大地震ナリ、甲府様御屋敷モ地震ニテ火事出来、大分人死,－,甲府屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,火災被害,"35.673889,139.756195",3,便宜的に日比谷公園に置く。,
622,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○甲州大地震ナリ、甲府様御屋敷モ地震ニテ火事出来、大分人死,－,甲府屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.673889,139.756195",3,便宜的に日比谷公園に置く。,
623,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○水戸御屋敷ニテ死人二人也,－,水戸屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.705419,139.749613",3,小石川後楽園,
624,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○御城ハ三ノ丸ツヨキ由、去年仲御普請ニテ出来ノ処スキト瓦落ツ、三ノ丸様、五ノ川（本ノマヽ）様ノ御ツキ屋クヅレ、人大分死,－,江戸城三の丸,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,"35.686525,139.759269",3,便宜的に三の丸尚蔵館に置く。,
625,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○御城ハ三ノ丸ツヨキ由、去年仲御普請ニテ出来ノ処スキト瓦落ツ、三ノ丸様、五ノ川（本ノマヽ）様ノ御ツキ屋クヅレ、人大分死,－,江戸城三の丸,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.686525,139.759269",3,便宜的に三の丸尚蔵館に置く。,
626,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○大久保隠岐守屋敷ツブレ申候、大平ノ内御切手門ツブル,－,大久保隠岐守屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,"35.680900, 139.757335",3,西丸下、現皇居前広場、『江戸幕藩大名家事典』上、240頁。,
627,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○長崎奉行石尾安房守殿上りニテ、小田原ニ宿り申候時、地震ニテ家来ウタル、江戸へ帰り被申候、屋敷モツブル,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.251334,139.154095",2,便宜的に小田原城跡に置く。,
628,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○長崎奉行石尾安房守殿上りニテ、小田原ニ宿り申候時、地震ニテ家来ウタル、江戸へ帰り被申候、屋敷モツブル,－,江戸長崎奉行屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,―,3,詳細未詳,
629,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,○林大学頭殿、地震ノ時臥シテ居申候ヘハ、座敷ツブレ候,－,林大学頭屋敷,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,建物被害,―,3,詳細未詳,
630,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,地震ツナミ、未十一月廿二日ノ夜八ツ時死人一、房州ニテ拾万人,－,房州,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.043221,139.840103",1,便宜的に南房総市役所に置く。,
631,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,一、奥州ニテ七里四方ニテ七万人,－,奥州,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"37.126341,140.210947",1,便宜的に代表点を白河（市役所）に置く。,
632,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,一、江戸ハ三万七百十三人,－,江戸,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.043221,139.840103",1,便宜的に皇居に置く。,
633,『増訂大日本地震史料』（第二巻、35～74頁）,S00001494 ,中村雑記,一、小田原ヨリ江戸マテ一万五千人、合二十五千七百十三人,－,小田原,－,－,1703/12/31,元禄16/11/23,伝聞ヵ,人的被害,"35.251334,139.154094",1,便宜的に小田原城跡に置く。,
